filename	title	artist	place	date	caption	description	permalink	image_url
wc876zp4626_80530_21_PM.jpg	Newton 1993 #6	Douglas Menuez		1993-06	It's 1 a.m., and Daniel Paul and Tricia Chan of Newton's public relations team unwind after another 18-hour day by watching TV at Paul's Beverly Hills home. Paul, who represents Apple in Hollywood, and Chan have just finished a rehearsal with John Sculley for a Digital World speech Sculley will give in the morning.		https://purl.stanford.edu/wc876zp4626	https://stacks.stanford.edu/image/iiif/wc876zp4626/80530_21_PM/full/full/0/default.jpg
wd119sb8107_8554_12_PM.jpg	Adobe 1990 #3	Douglas Menuez		1990	Luanne Seymour Cohen, a member of Adobe's creative team, talks with painter David Hockney at the Design Invitational as her son Charlie keeps an eye on Hockney's dachshunds.		https://purl.stanford.edu/wd119sb8107	https://stacks.stanford.edu/image/iiif/wd119sb8107/8554_12_PM/full/full/0/default.jpg
wf209wv2275_74025_10_PM.jpg	Kleiner Perkins 1991	Douglas Menuez		1991-12	Doug Mackenzie (standing) and Kevin Compton (seated) of Kleiner Perkins.		https://purl.stanford.edu/wf209wv2275	https://stacks.stanford.edu/image/iiif/wf209wv2275/74025_10_PM/full/full/0/default.jpg
wg116jj9056_23_33A_PM.jpg	IBM 11/97	Douglas Menuez		1997-11	Ronald Luijten, manager of IBM's High-Speed Switching Group.		https://purl.stanford.edu/wg116jj9056	https://stacks.stanford.edu/image/iiif/wg116jj9056/23_33A_PM/full/full/0/default.jpg
wg916nb1059_07110_27A_PM.jpg	NeXT 1988	Douglas Menuez		1988-06-20	A barefoot Steve Jobs (foreground) and NeXT colleagues.		https://purl.stanford.edu/wg916nb1059	https://stacks.stanford.edu/image/iiif/wg916nb1059/07110_27A_PM/full/full/0/default.jpg
wg946tj1805_8845_26_PM.jpg	Apple 1990-1991 #1	Douglas Menuez		1990	The introduction of the Mac Classic.		https://purl.stanford.edu/wg946tj1805	https://stacks.stanford.edu/image/iiif/wg946tj1805/8845_26_PM/full/full/0/default.jpg
wh457pg2238_82355_33_PM.jpg	Newton Launch Boston	Douglas Menuez		1993-08-02	Newton team members let loose at a Boston nightclub following Newton's product introduction earlier in the day.		https://purl.stanford.edu/wh457pg2238	https://stacks.stanford.edu/image/iiif/wh457pg2238/82355_33_PM/full/full/0/default.jpg
wj044zf5438_88210_03A_PM.jpg	Sun 1992	Douglas Menuez		1992	Sun employee Sanjay Radia.		https://purl.stanford.edu/wj044zf5438	https://stacks.stanford.edu/image/iiif/wj044zf5438/88210_03A_PM/full/full/0/default.jpg
wj206md5535_63450_31_PM.jpg	Newton 1993 #1	Douglas Menuez		1993-01	Tricia Chan, a member of the Newton public relations team, and a colleague.		https://purl.stanford.edu/wj206md5535	https://stacks.stanford.edu/image/iiif/wj206md5535/63450_31_PM/full/full/0/default.jpg
wj411pt1452_9011_34_PM.jpg	Adobe Annual 1990	Douglas Menuez		1990-11	Japanese artist Susumu Endo in conversation with an unidentified male.		https://purl.stanford.edu/wj411pt1452	https://stacks.stanford.edu/image/iiif/wj411pt1452/9011_34_PM/full/full/0/default.jpg
wk626gj8037_73031_22_PM.jpg	Adobe 1991	Douglas Menuez		1991	Adobe Creative Director Russell Brown costumed for Halloween.		https://purl.stanford.edu/wk626gj8037	https://stacks.stanford.edu/image/iiif/wk626gj8037/73031_22_PM/full/full/0/default.jpg
wk648fj3283_8095_33_PM.jpg	Adobe 1989 Binder 1	Douglas Menuez		1989	Jim Paxson, Adobe Application Products Division sales.		https://purl.stanford.edu/wk648fj3283	https://stacks.stanford.edu/image/iiif/wk648fj3283/8095_33_PM/full/full/0/default.jpg
wm084jr0775_42423_15_PM.jpg	Adobe Color 1990	Douglas Menuez		1990	Packaging for Adobe Illustrator.		https://purl.stanford.edu/wm084jr0775	https://stacks.stanford.edu/image/iiif/wm084jr0775/42423_15_PM/full/full/0/default.jpg
wm384bg1211_08980_10_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988	Adobe added Kanji printer products in 1988, making PostScript the first truly international standard for computer printing.		https://purl.stanford.edu/wm384bg1211	https://stacks.stanford.edu/image/iiif/wm384bg1211/08980_10_PM/full/full/0/default.jpg
wp290pk0837_99535_30A_PM.jpg	Apple Blueprint 1994 #2	Douglas Menuez		1994-11-21	Michael Spindler, who replaced John Sculley as CEO of Apple in June 1993, in conversation with a colleague.		https://purl.stanford.edu/wp290pk0837	https://stacks.stanford.edu/image/iiif/wp290pk0837/99535_30A_PM/full/full/0/default.jpg
wp393jt8140_9012_36A_PM.jpg	Adobe Annual 1990	Douglas Menuez		1990-11	Japanese artist Susumu Endo.		https://purl.stanford.edu/wp393jt8140	https://stacks.stanford.edu/image/iiif/wp393jt8140/9012_36A_PM/full/full/0/default.jpg
wp592jx8058_8473_27A_PM.jpg	Adobe 1990 #3	Douglas Menuez		1990-07	Pat Marriott, director of marketing for Adobe's Systems Products Division (left) with colleagues.		https://purl.stanford.edu/wp592jx8058	https://stacks.stanford.edu/image/iiif/wp592jx8058/8473_27A_PM/full/full/0/default.jpg
wp848wv8499_11581_16_PM.jpg	Adobe 1989 Binder 1	Douglas Menuez		1989	Adobe Creative Director Russell Brown (left) in conversation.		https://purl.stanford.edu/wp848wv8499	https://stacks.stanford.edu/image/iiif/wp848wv8499/11581_16_PM/full/full/0/default.jpg
wp929kf0294_16927_19_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988-08	Chuck Geschke, Adobe co-founder.		https://purl.stanford.edu/wp929kf0294	https://stacks.stanford.edu/image/iiif/wp929kf0294/16927_19_PM/full/full/0/default.jpg
wq235pw3197_82352_12A_PM.jpg	Newton Launch Boston	Douglas Menuez		1993-08	Gaston Bastiaens, general manager of Apple's Personal Interactive Electronics Division, at the podium with Newton team members, including Donna Auguste, behind him.		https://purl.stanford.edu/wq235pw3197	https://stacks.stanford.edu/image/iiif/wq235pw3197/82352_12A_PM/full/full/0/default.jpg
wq432vw9009_42348_6_PM.jpg	Adobe Color 1990	Douglas Menuez		1990-10	Adobe introduced Adobe Illustrator 3.0 in 1990.		https://purl.stanford.edu/wq432vw9009	https://stacks.stanford.edu/image/iiif/wq432vw9009/42348_6_PM/full/full/0/default.jpg
wq840fx0757_9523_14A_PM.jpg	Adobe 1991 #1	Douglas Menuez		1991	Adobe Creative Director Russell Brown with a colleague.		https://purl.stanford.edu/wq840fx0757	https://stacks.stanford.edu/image/iiif/wq840fx0757/9523_14A_PM/full/full/0/default.jpg
ws430gq7147_8604_4_PM.jpg	Farallon B	Douglas Menuez		1990-08-01	Helicopter shoot		https://purl.stanford.edu/ws430gq7147	https://stacks.stanford.edu/image/iiif/ws430gq7147/8604_4_PM/full/full/0/default.jpg
ws851jd3175_63578_21_PM.jpg	Farallon 1990 July-Dec	Douglas Menuez		1990	Farallon founder Reese Jones with Tom Rielly, director of marketing, in the background.		https://purl.stanford.edu/ws851jd3175	https://stacks.stanford.edu/image/iiif/ws851jd3175/63578_21_PM/full/full/0/default.jpg
wt342vx4774_02673_14A_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988	Lynne Garrell.		https://purl.stanford.edu/wt342vx4774	https://stacks.stanford.edu/image/iiif/wt342vx4774/02673_14A_PM/full/full/0/default.jpg
wt670fk8436_9146_02_PM.jpg	Farallon 1991-1992	Douglas Menuez		1991	Farallon founder Reese Jones (right).		https://purl.stanford.edu/wt670fk8436	https://stacks.stanford.edu/image/iiif/wt670fk8436/9146_02_PM/full/full/0/default.jpg
wt761kw9673_9063_20_PM.jpg	Adobe Annual 1990-2	Douglas Menuez		1990	Jim Paxson, Adobe Application Products Division sales (right), in conversation with a colleague.		https://purl.stanford.edu/wt761kw9673	https://stacks.stanford.edu/image/iiif/wt761kw9673/9063_20_PM/full/full/0/default.jpg
wt957pp0523_NY47_19A_PM.jpg	IBM Fishkill	Douglas Menuez		1986	Bijan Davari.		https://purl.stanford.edu/wt957pp0523	https://stacks.stanford.edu/image/iiif/wt957pp0523/NY47_19A_PM/full/full/0/default.jpg
wv521sg9471_26615_36A_PM.jpg	Farallon A	Douglas Menuez		1986	Employees of Farallon Computing's Lawrence, Kansas, office.		https://purl.stanford.edu/wv521sg9471	https://stacks.stanford.edu/image/iiif/wv521sg9471/26615_36A_PM/full/full/0/default.jpg
ww428vn8568_46563_32_PM.jpg	Kleiner Perkins 1996	Douglas Menuez		1996-09	Clinton dinner.		https://purl.stanford.edu/ww428vn8568	https://stacks.stanford.edu/image/iiif/ww428vn8568/46563_32_PM/full/full/0/default.jpg
wx334hn7139_9647_05A_PM.jpg	Adobe 1991 #1	Douglas Menuez		1991	Japanese artist Susumu Endo and a colleague.		https://purl.stanford.edu/wx334hn7139	https://stacks.stanford.edu/image/iiif/wx334hn7139/9647_05A_PM/full/full/0/default.jpg
wx454dd1437_15291_08A_PM.jpg	NeXT 1988	Douglas Menuez		1988	NeXT manufacturing engineers examine a circuit board fresh off the production line at the facility in Fremont, California.		https://purl.stanford.edu/wx454dd1437	https://stacks.stanford.edu/image/iiif/wx454dd1437/15291_08A_PM/full/full/0/default.jpg
wx808ms0297_9019_22A_PM.jpg	Adobe Annual 1990	Douglas Menuez		1990-11	Takenobu Igarashi, an internationally known designer, who was one of four distinguished Japanese designers and typographers who served on Adobe's Japanese Type Advisory Board in 1990.		https://purl.stanford.edu/wx808ms0297	https://stacks.stanford.edu/image/iiif/wx808ms0297/9019_22A_PM/full/full/0/default.jpg
wy253nk8219_15293_25_PM.jpg	NeXT 1988	Douglas Menuez		1988	Engineers check out the production line at the automated manufacturing facility in Fremont, California.		https://purl.stanford.edu/wy253nk8219	https://stacks.stanford.edu/image/iiif/wy253nk8219/15293_25_PM/full/full/0/default.jpg
wy570vn2295_82355_36_PM.jpg	Newton Launch Boston	Douglas Menuez		1993-08-02	Newton team members let loose at a Boston nightclub following Newton's product introduction earlier in the day.		https://purl.stanford.edu/wy570vn2295	https://stacks.stanford.edu/image/iiif/wy570vn2295/82355_36_PM/full/full/0/default.jpg
wy880xs5018_74011_36_PM.jpg	Kleiner Perkins 1991	Douglas Menuez		1991	Kleiner Perkins Affiliated Partner Vinod Khosla (left) and Trip Hawkins, founder of Electronic Arts and The 3DO Company.		https://purl.stanford.edu/wy880xs5018	https://stacks.stanford.edu/image/iiif/wy880xs5018/74011_36_PM/full/full/0/default.jpg
wz768xm8771_0113_07_PM.jpg	NeXT, 1986-1987	Douglas Menuez		1986	Tom Carlisle, NeXT's director of facilities, with a colleague at NeXT's Palo Alto, California, offices.		https://purl.stanford.edu/wz768xm8771	https://stacks.stanford.edu/image/iiif/wz768xm8771/0113_07_PM/full/full/0/default.jpg
wz808sv6179_46597_12_PM.jpg	Kleiner Perkins 1996	Douglas Menuez		1996-09	Clinton dinner.		https://purl.stanford.edu/wz808sv6179	https://stacks.stanford.edu/image/iiif/wz808sv6179/46597_12_PM/full/full/0/default.jpg
xb384zx8754_27852_32A_PM.jpg	Farallon A	Douglas Menuez		1986	Farallon engineers at work.		https://purl.stanford.edu/xb384zx8754	https://stacks.stanford.edu/image/iiif/xb384zx8754/27852_32A_PM/full/full/0/default.jpg
xc671zc4386_8253_26A_PM.jpg	Farallon 1990 Jan.-June	Douglas Menuez		1990	A Farallon engineer and his son at the office.		https://purl.stanford.edu/xc671zc4386	https://stacks.stanford.edu/image/iiif/xc671zc4386/8253_26A_PM/full/full/0/default.jpg
xd290pv4161_NY17_27_PM.jpg	IBM	Douglas Menuez		1986	IBM clean room employees.		https://purl.stanford.edu/xd290pv4161	https://stacks.stanford.edu/image/iiif/xd290pv4161/NY17_27_PM/full/full/0/default.jpg
xd563xc1958_64298_32_PM.jpg	Newton 1993 #2	Douglas Menuez		1993-03	Gaston Bastiaens, general manager of Apple's Personal Interactive Electronics Division at the podium and Michael Witlin, Newton event producer (right).		https://purl.stanford.edu/xd563xc1958	https://stacks.stanford.edu/image/iiif/xd563xc1958/64298_32_PM/full/full/0/default.jpg
xj096rt4340_22066_26_PM.jpg	Farallon 1989 Jan.-Nov	Douglas Menuez		1989	Tom Rielly, Farallon Computing's director of marketing.		https://purl.stanford.edu/xj096rt4340	https://stacks.stanford.edu/image/iiif/xj096rt4340/22066_26_PM/full/full/0/default.jpg
xj432zg5673_73031_16_PM.jpg	Adobe 1991 #2	Douglas Menuez		1991-10	Russell Brown, Adobe creative director, in Halloween costume.		https://purl.stanford.edu/xj432zg5673	https://stacks.stanford.edu/image/iiif/xj432zg5673/73031_16_PM/full/full/0/default.jpg
xj508cs9678_88244_30_PM.jpg	Sun 1992	Douglas Menuez		1992	Sun employees relax during a retreat at the Sonoma Mission Inn in Sonoma, California.		https://purl.stanford.edu/xj508cs9678	https://stacks.stanford.edu/image/iiif/xj508cs9678/88244_30_PM/full/full/0/default.jpg
xj702wv9008_46615_10A_PM.jpg	Kleiner Perkins 1996	Douglas Menuez		1996-09	Clinton dinner.		https://purl.stanford.edu/xj702wv9008	https://stacks.stanford.edu/image/iiif/xj702wv9008/46615_10A_PM/full/full/0/default.jpg
xj798dj0680_23_03A_PM.jpg	IBM 11/97	Douglas Menuez		1997-11	Ronald Luijten, manager of IBM's High-Speed Switching Group.		https://purl.stanford.edu/xj798dj0680	https://stacks.stanford.edu/image/iiif/xj798dj0680/23_03A_PM/full/full/0/default.jpg
xk551hv4330_8842_21A_PM.jpg	Apple 1990-1991 #1	Douglas Menuez		1990	Apple Computer co-founder Steve Wozniak (left) and John Sculley (right), who joined Apple in 1983 as president and CEO.		https://purl.stanford.edu/xk551hv4330	https://stacks.stanford.edu/image/iiif/xk551hv4330/8842_21A_PM/full/full/0/default.jpg
xk630fc0398_9053_02A_PM.jpg	Adobe Annual 1990-2	Douglas Menuez		1990	Adobe founder Chuck Geschke (far right) and Vice President Dave Pratt (next to Geschke) in a discussion with a colleague.		https://purl.stanford.edu/xk630fc0398	https://stacks.stanford.edu/image/iiif/xk630fc0398/9053_02A_PM/full/full/0/default.jpg
xk921rr3351_9033_24_PM.jpg	Adobe 1990 #1	Douglas Menuez		1990	Jun Iihara.		https://purl.stanford.edu/xk921rr3351	https://stacks.stanford.edu/image/iiif/xk921rr3351/9033_24_PM/full/full/0/default.jpg
xm297kr8753_10250_16A_PM.jpg	Kleiner Perkins 1995	Douglas Menuez		1995-12	Kleiner Perkins Party.		https://purl.stanford.edu/xm297kr8753	https://stacks.stanford.edu/image/iiif/xm297kr8753/10250_16A_PM/full/full/0/default.jpg
xm347bw4205_88329_27_PM.jpg	Sun 1992	Douglas Menuez		1992	Flags outside of Sun's headquarters in Mountain View, California.		https://purl.stanford.edu/xm347bw4205	https://stacks.stanford.edu/image/iiif/xm347bw4205/88329_27_PM/full/full/0/default.jpg
xm396vz1622_69326_6A_PM.jpg	Newton 1993 #1	Douglas Menuez		1993-02-09	Nazila Alasti of the Newton marketing team, talks with a colleague.		https://purl.stanford.edu/xm396vz1622	https://stacks.stanford.edu/image/iiif/xm396vz1622/69326_6A_PM/full/full/0/default.jpg
xm397fx1387_09229_15A_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988-12-28	Dan Putman, Adobe senior vice president of new product development (right) and Steve MacDonald, general manager of the Systems Products Division, listen as an unidentified female colleague speaks.		https://purl.stanford.edu/xm397fx1387	https://stacks.stanford.edu/image/iiif/xm397fx1387/09229_15A_PM/full/full/0/default.jpg
xm448bf9884_18149_2A_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988-08	Geschke, Adobe president and chief operating officer (center) and colleagues.		https://purl.stanford.edu/xm448bf9884	https://stacks.stanford.edu/image/iiif/xm448bf9884/18149_2A_PM/full/full/0/default.jpg
xm766pt6594_8555_30_PM.jpg	Adobe 1990 #3	Douglas Menuez		1990	Members of Adobe's creative team (left to right) Luanne Seymour Cohen, Min Wang and Russell Brown along with an unidentified artist at the 1990 Design Invitational.		https://purl.stanford.edu/xm766pt6594	https://stacks.stanford.edu/image/iiif/xm766pt6594/8555_30_PM/full/full/0/default.jpg
xn243xj1897_8856_20_PM.jpg	Apple 1990-1991 #1	Douglas Menuez		1990	Apple Computer co-founder Steve Wozniak (left) and John Sculley (right), who joined Apple in 1983 as president and CEO.		https://purl.stanford.edu/xn243xj1897	https://stacks.stanford.edu/image/iiif/xn243xj1897/8856_20_PM/full/full/0/default.jpg
xn247cb2323_88212_02A_PM.jpg	Sun 1992	Douglas Menuez		1992	Sun co-founder Scott McNealy.		https://purl.stanford.edu/xn247cb2323	https://stacks.stanford.edu/image/iiif/xn247cb2323/88212_02A_PM/full/full/0/default.jpg
xn342gr1527_25690_28A_PM.jpg	NeXT, 1986-1987	Douglas Menuez		1986	NeXT founder Steve Jobs' Mercedes.		https://purl.stanford.edu/xn342gr1527	https://stacks.stanford.edu/image/iiif/xn342gr1527/25690_28A_PM/full/full/0/default.jpg
xn793nn1816_01_33A_PM.jpg	IBM 11/97	Douglas Menuez		1997-11	Gerd Binnig (left), a 1986 Nobel Laureate in Physics, Ronald Luijten (center), manager of IBM's High-Speed Switching Group, and Peter Vettiger (right), manager of IBM's Micro- and Nanomechanics Group.		https://purl.stanford.edu/xn793nn1816	https://stacks.stanford.edu/image/iiif/xn793nn1816/01_33A_PM/full/full/0/default.jpg
xp089pd9170_9117_06_PM.jpg	Adobe Annual 1990-2	Douglas Menuez		1990	Tami Donohoe.		https://purl.stanford.edu/xp089pd9170	https://stacks.stanford.edu/image/iiif/xp089pd9170/9117_06_PM/full/full/0/default.jpg
xp266dc3729_08_13A_PM.jpg	IBM 11/97	Douglas Menuez		1997-11	Gerd Binning (left), a 1986 Nobel Laureate in Physics, and Peter Vettiger (right), an expert in microfabrication, in Binnig's lab.		https://purl.stanford.edu/xp266dc3729	https://stacks.stanford.edu/image/iiif/xp266dc3729/08_13A_PM/full/full/0/default.jpg
xp788jx9004_74006_11_PM.jpg	Kleiner Perkins 1991	Douglas Menuez		1991	Apple Chairman and CEO John Sculley.		https://purl.stanford.edu/xp788jx9004	https://stacks.stanford.edu/image/iiif/xp788jx9004/74006_11_PM/full/full/0/default.jpg
xq925zr5334_9044_01_PM.jpg	Adobe Annual 1990-2	Douglas Menuez		1990	Dave Pratt, Adobe's vice president and general manager of the Application Products Division.		https://purl.stanford.edu/xq925zr5334	https://stacks.stanford.edu/image/iiif/xq925zr5334/9044_01_PM/full/full/0/default.jpg
xr544sx5028_17663_11A_PM.jpg	Farallon 1989 Jan.-Nov	Douglas Menuez		1989	Farallon employee Lisa Cort.		https://purl.stanford.edu/xr544sx5028	https://stacks.stanford.edu/image/iiif/xr544sx5028/17663_11A_PM/full/full/0/default.jpg
xr638hw2996_B7-F6-S2-15_PM.jpg	Apple Rocket Science	Douglas Menuez		1995	Richard Henderson, director of computer and information services at the Walter A. Haas School of Business at the University of California at Berkeley.		https://purl.stanford.edu/xr638hw2996	https://stacks.stanford.edu/image/iiif/xr638hw2996/B7-F6-S2-15_PM/full/full/0/default.jpg
xr741ks8941_27866_10_PM.jpg	Adobe 1989 Binder 1	Douglas Menuez		1989	Adobe Creative Director Russell Brown at the computer as a colleague examines slides.		https://purl.stanford.edu/xr741ks8941	https://stacks.stanford.edu/image/iiif/xr741ks8941/27866_10_PM/full/full/0/default.jpg
xs167bf0456_22962_12A_PM.jpg	Farallon B	Douglas Menuez		1986	David Bohrman, executive producer of ABC News Interactive, Tom Rielly, Farallon's director of marketing, and two female colleagues have a discussion in the bathroom of Farallon's suite during an Apple Developers Conference.		https://purl.stanford.edu/xs167bf0456	https://stacks.stanford.edu/image/iiif/xs167bf0456/22962_12A_PM/full/full/0/default.jpg
xs854bs3226_8555_28_PM.jpg	Adobe 1990 #3	Douglas Menuez		1990	At the 1990 Adobe Photoshop Invitational, members of Adobe's creative team (back row, from left): Luanne Seymour Cohen, Min Wang and Russell Brown along with an unidentified artist.		https://purl.stanford.edu/xs854bs3226	https://stacks.stanford.edu/image/iiif/xs854bs3226/8555_28_PM/full/full/0/default.jpg
xt309zx4527_NY06_22A_PM.jpg	IBM	Douglas Menuez		1986	John Heidenreich, IBM research manager.		https://purl.stanford.edu/xt309zx4527	https://stacks.stanford.edu/image/iiif/xt309zx4527/NY06_22A_PM/full/full/0/default.jpg
xt739cc7782_8704_08_PM.jpg	Farallon 1990 July-Dec	Douglas Menuez		1990	A Farallon employee receives an on-site hand massage.		https://purl.stanford.edu/xt739cc7782	https://stacks.stanford.edu/image/iiif/xt739cc7782/8704_08_PM/full/full/0/default.jpg
xv601sn0381_02_54_PM.jpg	NetObjects 1996	Douglas Menuez		1996	The NetObjects team with co-founders (left to right) Clement Mok, Samir Arora and David Kleinberg seated in the front.		https://purl.stanford.edu/xv601sn0381	https://stacks.stanford.edu/image/iiif/xv601sn0381/02_54_PM/full/full/0/default.jpg
xw029ts2625_42340_4A_PM.jpg	Adobe Color 1990	Douglas Menuez		1990-10	Adobe introduced Adobe Illustrator 3.0 in 1990.		https://purl.stanford.edu/xw029ts2625	https://stacks.stanford.edu/image/iiif/xw029ts2625/42340_4A_PM/full/full/0/default.jpg
xw253bb1954_23702_27_PM.jpg	NeXT, 1986-1987	Douglas Menuez		1986	NeXT CEO Steve Jobs (left) and Board member H. Ross Perot (right).		https://purl.stanford.edu/xw253bb1954	https://stacks.stanford.edu/image/iiif/xw253bb1954/23702_27_PM/full/full/0/default.jpg
xx459rn3987_70893_2A_PM.jpg	Newton 1993 #4	Douglas Menuez		1993-05	Tricia Chan of Newton's public relations team.		https://purl.stanford.edu/xx459rn3987	https://stacks.stanford.edu/image/iiif/xx459rn3987/70893_2A_PM/full/full/0/default.jpg
xx770jw3202_09156_30A_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988-12	Adobe's holiday party.		https://purl.stanford.edu/xx770jw3202	https://stacks.stanford.edu/image/iiif/xx770jw3202/09156_30A_PM/full/full/0/default.jpg
xy369gr5456_8848_31_PM.jpg	Apple 1990-1991 #1	Douglas Menuez		1990-10	John Sculley, Apple CEO.		https://purl.stanford.edu/xy369gr5456	https://stacks.stanford.edu/image/iiif/xy369gr5456/8848_31_PM/full/full/0/default.jpg
xz380dv3043_82339_7_PM.jpg	Newton Launch Boston	Douglas Menuez		1993-08	Steve Capps, Newton lead software engineer.		https://purl.stanford.edu/xz380dv3043	https://stacks.stanford.edu/image/iiif/xz380dv3043/82339_7_PM/full/full/0/default.jpg
xz638jp6386_14_09A_PM.jpg	IBM 11/97	Douglas Menuez		1997-11	Peter Vettiger (left), manager of IBM's Micro- and Nanomechanics Group, and Gerd Binning (right), a 1986 Nobel Laureate in Physics.		https://purl.stanford.edu/xz638jp6386	https://stacks.stanford.edu/image/iiif/xz638jp6386/14_09A_PM/full/full/0/default.jpg
xz942kh4950_0675_06A_PM.jpg	NeXT, 1986-1987	Douglas Menuez		1986	From left to right, NeXT Creative Director Susan Kare, Vice President of Sales and Marketing Dan'l Lewin, Office Manager Lynn Takahashi Franklin and an unidentified colleague (foreground) in NeXT's Palo Alto, California, offices.		https://purl.stanford.edu/xz942kh4950	https://stacks.stanford.edu/image/iiif/xz942kh4950/0675_06A_PM/full/full/0/default.jpg
yb900db4038_15294_02_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988	Adobe co-founders Chuck Geschke (seated) and John Warnock (standing).		https://purl.stanford.edu/yb900db4038	https://stacks.stanford.edu/image/iiif/yb900db4038/15294_02_PM/full/full/0/default.jpg
yc314xw5361_70146_28A_PM.jpg	Newton 1993 #4	Douglas Menuez		1993-05	Vikki Pachera, Newton program manager.		https://purl.stanford.edu/yc314xw5361	https://stacks.stanford.edu/image/iiif/yc314xw5361/70146_28A_PM/full/full/0/default.jpg
yc326tj8645_88210_09A_PM.jpg	Sun 1992	Douglas Menuez		1992	Sun employees Sanjay Radia (at board) and Peter Kessler brainstorm names for a new baby.		https://purl.stanford.edu/yc326tj8645	https://stacks.stanford.edu/image/iiif/yc326tj8645/88210_09A_PM/full/full/0/default.jpg
yc711yy1555_07_44_PM.jpg	NetObjects 1996	Douglas Menuez		1996	The co-founders of NetObjects (left to right): Clement Mok, Samir Arora and David Kleinberg.		https://purl.stanford.edu/yc711yy1555	https://stacks.stanford.edu/image/iiif/yc711yy1555/07_44_PM/full/full/0/default.jpg
yc796kc5151_8842_37_PM.jpg	Apple 1990-1991 #1	Douglas Menuez		1990	Apple CEO John Sculley.		https://purl.stanford.edu/yc796kc5151	https://stacks.stanford.edu/image/iiif/yc796kc5151/8842_37_PM/full/full/0/default.jpg
yc939fj1761_9019_21A_PM.jpg	Adobe Annual 1990	Douglas Menuez		1990-11	Takenobu Igarashi, an internationally known designer, who was one of four distinguished Japanese designers and typographers who served on Adobe's Japanese Type Advisory Board in 1990.		https://purl.stanford.edu/yc939fj1761	https://stacks.stanford.edu/image/iiif/yc939fj1761/9019_21A_PM/full/full/0/default.jpg
yd024hn3288_B7-F5-S4-8_PM.jpg	Apple Rocket Science	Douglas Menuez		1996	Clock in the offices of Rocket Science, a San Francisco, California, multimedia game developer.		https://purl.stanford.edu/yd024hn3288	https://stacks.stanford.edu/image/iiif/yd024hn3288/B7-F5-S4-8_PM/full/full/0/default.jpg
yd430tm4707_8098_31_PM.jpg	Adobe 1989 Binder 1	Douglas Menuez		1989	Dave Pratt, Adobe's vice president and general manager of the Application Products Division.		https://purl.stanford.edu/yd430tm4707	https://stacks.stanford.edu/image/iiif/yd430tm4707/8098_31_PM/full/full/0/default.jpg
yf712rd0308_25665_7A_PM.jpg	NeXT 1989	Douglas Menuez		1989-06	Lunch for NeXT and Canon executives in a NeXT conference room shortly before the Japanese camera and office equipment manufacturer announced its plan to invest $100 million in NeXT for a 16.67 percent stake in the company.		https://purl.stanford.edu/yf712rd0308	https://stacks.stanford.edu/image/iiif/yf712rd0308/25665_7A_PM/full/full/0/default.jpg
yf756bz3174_82369_18A_PM.jpg	Newton Launch Boston	Douglas Menuez		1993-08-01	Ray Riley watches while Scott Petry takes sandpaper to the rough edge of a Newton he just sawed down to fit in a display case. They were preparing a selection of prototypes for future Newton products to be shown the next morning at the Newton launch.		https://purl.stanford.edu/yf756bz3174	https://stacks.stanford.edu/image/iiif/yf756bz3174/82369_18A_PM/full/full/0/default.jpg
yg935vj3202_16849_10A_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988-08	Luanne Seymour Cohen, a member of Adobe's creative team.		https://purl.stanford.edu/yg935vj3202	https://stacks.stanford.edu/image/iiif/yg935vj3202/16849_10A_PM/full/full/0/default.jpg
yj524hz4339_1001_27_PM.jpg	NeXT, 1986-1987	Douglas Menuez		1986	NeXT software engineer Leo Hourvitz (left), Heidi Roizen, co-founder and CEO of T/Maker Company, and NeXT employee Dave Egner.		https://purl.stanford.edu/yj524hz4339	https://stacks.stanford.edu/image/iiif/yj524hz4339/1001_27_PM/full/full/0/default.jpg
yj529ry1305_24_10_PM.jpg	IBM 11/97	Douglas Menuez		1997-11	Ronald Luijten, manager of IBM's High-Speed Switching Group.		https://purl.stanford.edu/yj529ry1305	https://stacks.stanford.edu/image/iiif/yj529ry1305/24_10_PM/full/full/0/default.jpg
yj676yp9942_62588_12_PM.jpg	Newton 1992 #4	Douglas Menuez		1992-12	Newton Product Marketing Manager Michael Tchao was the first marketing person to join the Newton project, in 1990 when he was 26-years-old.		https://purl.stanford.edu/yj676yp9942	https://stacks.stanford.edu/image/iiif/yj676yp9942/62588_12_PM/full/full/0/default.jpg
yj894hr7442_22134_35A_PM.jpg	Farallon 1989 Jan.-Nov	Douglas Menuez		1989	Farrallon's Director of Marketing Tom Rielly (right) and a colleague.		https://purl.stanford.edu/yj894hr7442	https://stacks.stanford.edu/image/iiif/yj894hr7442/22134_35A_PM/full/full/0/default.jpg
